round,accuracy,flops,memory_MB,memory_saved,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
81,0.18078,55018830756.0,632.0078125,0.0,17119465.600000005,0.0,3.556203238474626,0.0,0,1.0,0.6580902731221392,0.0,1.0
82,0.17528,55018830756.0,632.14453125,0.0,17005913.6,0.0,3.6048792286664124,0.0,0,1.0,0.6537252147470948,0.0,1.0
83,0.17053999999999997,55018830756.0,631.91015625,0.0,16913737.6,0.0,3.6442987484636857,0.0,0,1.0,0.6501818723068199,0.0,1.0
84,0.16519999999999999,55018830756.0,632.07421875,0.0,16792505.600000005,0.0,3.670550090313404,0.0,0,1.0,0.6455215866498223,0.0,1.0
85,0.15863999999999998,55018830756.0,631.953125,0.0,16696435.200000001,0.0,3.7021767269703454,0.0,0,1.0,0.6418285393753237,0.0,1.0
86,0.1535,55018830756.0,631.9453125,0.0,16582448.0,0.0,3.720378427874441,0.0,0,1.0,0.6374467514543019,0.0,1.0
87,0.15078,55018830756.0,632.12890625,0.0,16471923.200000001,0.0,3.746018791751767,0.0,0,1.0,0.633198061832894,0.0,1.0
88,0.14758,55018830756.0,632.15234375,0.0,16348611.200000001,0.0,3.779970145879511,0.0,0,1.0,0.6284578187870341,0.0,1.0
89,0.14608000000000002,55018830756.0,632.1484375,0.0,16217296.0,0.0,3.795653272223995,0.0,0,1.0,0.6234099243111055,0.0,1.0
90,0.14529999999999998,55018830756.0,632.1640625,0.0,16082736.0,0.0,3.8193128410706505,0.0,0,1.0,0.6182372963085518,0.0,1.0
91,0.14478,55018830756.0,632.10546875,0.0,15942265.600000001,0.0,3.831770349894711,0.0,0,1.0,0.6128374663102617,0.0,1.0
92,0.14420000000000002,55018830756.0,632.1171875,0.0,15787235.200000001,0.0,3.8507371739960043,0.0,0,1.0,0.6068779345899354,0.0,1.0
93,0.14489999999999997,55018830756.0,631.9140625,0.0,15649328.0,0.0,3.8648412426293524,0.0,0,1.0,0.6015766366969971,0.0,1.0
94,0.14576,55018830756.0,632.0703125,0.0,15489164.8,0.0,3.8872673159643627,0.0,0,1.0,0.5954197947432323,0.0,1.0
95,0.14738,55018830756.0,632.06640625,0.0,15338822.400000002,0.0,3.898215258249428,0.0,0,1.0,0.5896404746762648,0.0,1.0
96,0.1498,55018830756.0,632.35546875,0.0,15186243.200000001,0.0,3.908840560236457,0.0,0,1.0,0.5837751696634286,0.0,1.0
97,0.15128,55018830756.0,632.33984375,0.0,15040662.4,0.0,3.922398965506835,0.0,0,1.0,0.5781788905112721,0.0,1.0
98,0.15308,55018830756.0,632.375,0.0,14921459.200000001,0.0,3.936927447330227,0.0,0,1.0,0.5735965940612572,0.0,1.0
99,0.15309999999999999,55018830756.0,632.22265625,0.0,14827676.8,0.0,3.942926184324027,0.0,0,1.0,0.5699914999145071,0.0,1.0
100,0.15214,55018830756.0,632.390625,0.0,14769353.600000001,0.0,3.94686553263105,0.0,0,1.0,0.567749494730808,0.0,1.0
