round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
47,0.40112000000000003,746082099.9999999,530.859375,5122409.6,0.060350000000000306,4.282928499120916,0.0,771,0.5073934372165884,0.9996584025479298,9.53722426527355e-05,4244.499180319272
48,0.40448000000000006,767510224.9999999,533.140625,5122220.8,0.06057500000000031,4.327597494731047,0.0,748,0.521998305759759,0.9996215574845438,9.599551986446107e-05,4210.982436727151
49,0.40298,764508799.9999999,536.51953125,5122371.199999999,0.06080000000000031,4.3483210406406805,0.0,751,0.5200976396106477,0.9996509086367327,9.661577108812454e-05,4178.375255137913
50,0.4099399999999999,775593349.9999999,541.12890625,5122271.999999999,0.06102500000000031,4.364180951503033,0.0,739,0.527747795939075,0.99963154936614,9.722070524295143e-05,4146.766780036741
51,0.41302000000000005,777284999.9999999,544.84765625,5122332.799999999,0.06125000000000032,4.385485261197621,0.0,737,0.5291332988687618,0.9996434147255355,9.781830125760738e-05,4116.1872793242455
52,0.42214,767713449.9999999,548.49609375,5122163.199999999,0.061475000000000314,4.421908157045044,0.0,747,0.5226440389203454,0.9996103166177481,9.841155579427003e-05,4086.3683456412155
53,0.42508,755331499.9999999,552.07421875,5122198.399999999,0.06170000000000031,4.451996126176731,0.0,760,0.514479172836148,0.9996171860363454,9.901053330228786e-05,4057.3505253689596
54,0.42816,780478399.9999999,555.73828125,5122211.199999999,0.061925000000000306,4.481613180360695,0.0,733,0.531699059325993,0.9996196840067445,9.959633627635886e-05,4029.090462369172
55,0.42513999999999996,769974849.9999999,559.68359375,5121980.8,0.062150000000000316,4.5347750543428695,0.0,744,0.5246177703176784,0.9995747205395616,0.00010019303767563538,4001.5378485867113
56,0.43172000000000005,769790124.9999999,564.55078125,5122038.399999999,0.062375000000000305,4.580376070239929,0.0,744,0.5246578473354123,0.9995859614063574,0.00010080064882413051,3974.483630266138
57,0.43523999999999996,746170399.9999999,568.16015625,5121929.6,0.06260000000000032,4.584219618342478,0.0,769,0.5085328375021698,0.9995647286579654,0.00010138357281996358,3948.295374654049
58,0.43386,778792424.9999999,572.33203125,5121888.0,0.06282500000000033,4.603019632914351,0.0,734,0.5310117731401494,0.9995566102541685,0.00010194748339091365,3922.965859311703
59,0.44456000000000007,733631849.9999999,575.9921875,5121827.199999999,0.06305000000000033,4.646071976125059,0.0,782,0.5003072073716599,0.999544744894773,0.00010251510110984106,3898.1927214205875
60,0.4507600000000001,774671574.9999999,579.984375,5121667.199999999,0.0632750000000003,4.674928967392472,0.0,738,0.5284555370868034,0.9995135202647849,0.00010308536312312572,3873.9625590737014
61,0.45142,771675999.9999999,583.6328125,5121507.199999999,0.06350000000000033,4.700349444759809,0.0,741,0.5265081042474129,0.9994822956347967,0.00010364299067084986,3850.3628853811833
62,0.45142000000000004,748083724.9999999,587.265625,5121638.3999999985,0.06372500000000034,4.7293342685167366,0.0,766,0.5104926637366314,0.999507899831387,0.00010418661505655195,3827.4970384137696
63,0.45755999999999997,769433099.9999999,590.81640625,5121449.6,0.06395000000000028,4.773336417780989,0.0,743,0.5253075090416901,0.999471054768001,0.00010473904963919888,3805.066174604646
64,0.46162000000000003,756146599.9999999,594.3828125,5121244.799999999,0.06417500000000033,4.8036142668845265,0.0,757,0.5163368798058874,0.9994310872416162,0.00010528339269714458,3783.1207847335145
65,0.4638,757835999.9999999,598.01171875,5121302.399999999,0.06440000000000032,4.830150964735858,0.0,755,0.517521677388198,0.9994423281084119,0.0001058248518063379,3761.688848201822
66,0.46676,781973499.9999999,601.5859375,5121190.399999999,0.06462500000000032,4.889065220853008,0.0,729,0.5341947107179132,0.9994204708674203,0.0001063732754637445,3740.6655270181627
67,0.47051999999999994,769628449.9999999,605.28125,5120924.8,0.06485000000000035,4.91177606455657,0.0,742,0.5259544309605804,0.9993686379816399,0.00010691782883429737,3720.0285740026898
68,0.46898,760094024.9999999,609.203125,5120895.999999999,0.06507500000000033,4.925623079462809,0.0,752,0.5194589611441766,0.9993630175482421,0.00010744486390933233,3700.0229389052306
69,0.47714,741217099.9999999,612.86328125,5120598.399999999,0.06530000000000034,4.978821734742702,0.0,772,0.5066828283280331,0.9993049397364642,0.00010797743703992717,3680.38231968693
