round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
50,0.7641199999999999,767379476.2665762,551.69921875,4935504.0,0.06517378167040525,3.2019594679401573,0.0,744,0.5245646999507061,0.9994135752470436,7.749302932246034e-05,4549.102161510957
51,0.77378,761003178.2315664,553.41796875,4935497.599999999,0.06516082009316879,3.240924378215729,0.0,751,0.5201488110525226,0.9994122792807387,7.772952405607359e-05,4529.223014766147
52,0.7763199999999999,723563795.9088258,549.8203125,4934934.399999999,0.06523470459310947,3.23394309617796,0.0,791,0.49464202919181705,0.9992982342459096,7.795381357293326e-05,4510.304183564816
53,0.77502,746037928.5549867,552.57421875,4935219.199999999,0.06506158334558107,3.25436891902446,0.0,767,0.5098595785252248,0.9993559047464766,7.817143230371506e-05,4492.036789092641
54,0.7843,736588602.3562826,551.95703125,4935100.799999999,0.06524869201455204,3.2847424993975616,0.0,777,0.5034940919924946,0.9993319293698364,7.839122276259169e-05,4474.102731862132
55,0.7775200000000001,771323255.7604749,568.25,4935299.199999999,0.06507388923392536,3.3020396227085174,0.0,740,0.5271163447726733,0.9993721043252876,7.861495347014999e-05,4456.498502207714
56,0.7842800000000001,751890616.419852,555.87890625,4935078.399999999,0.06473020546537732,3.301852521281659,0.0,761,0.513685591238574,0.9993273934877693,7.883056970355525e-05,4439.588623274386
57,0.79,752325948.2331398,565.3125,4934815.999999999,0.06539335210759023,3.326388568150078,0.0,760,0.514357077061329,0.9992742588692693,7.904277766761834e-05,4423.085008412433
58,0.787,749319582.9310954,569.39453125,4934659.199999999,0.06566524916879615,3.3571158011961373,0.0,763,0.5124808185227527,0.9992425076947999,7.927151850182045e-05,4406.624016243966
59,0.7955399999999999,741584344.0715528,571.45703125,4934377.6,0.06607174010543619,3.3835043147555353,0.0,771,0.5074055104442496,0.9991854851773854,7.94961355514749e-05,4390.52581814893
60,0.79748,757454167.9430776,574.578125,4934630.399999999,0.0659653235316329,3.3946204885076776,0.0,754,0.5181952607772645,0.999236675846428,7.971320116117123e-05,4374.986655094969
61,0.8015599999999999,751011375.9983058,579.42578125,4934374.399999999,0.06589745384385473,3.4077968467614306,0.0,761,0.5137507119726694,0.9991848371942329,7.992898592707845e-05,4359.698517898234
62,0.79542,749626206.3972186,594.58984375,4934252.799999999,0.06529144730472648,3.4280514989811017,0.0,763,0.5125096349693907,0.9991602138344403,8.014082715061355e-05,4344.675263504798
63,0.80084,739118618.6417596,598.75390625,4934201.6,0.0656230032738976,3.437949766954148,0.0,774,0.5054640789915027,0.9991498461040013,8.034816566234715e-05,4330.49140370183
