round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
49,0.84512,28066048916.0,444.046875,21143971.2,0.06090471753091446,4.82847981697095,0.0,919,0.5103642619433287,0.8127965035248907,9.918314495815533e-05,5788.729513446313
50,0.8444800000000001,28417606940.0,447.80859375,21101219.200000003,0.06105356423968622,4.887158317134488,0.0,907,0.5167979138735241,0.8111530716553517,9.921389553793577e-05,5784.782302523468
51,0.84572,28007455912.0,450.2578125,21036976.0,0.06144323270435298,4.908330862877731,0.0,921,0.5093713995372535,0.8086834954418137,9.924814003216702e-05,5780.975903858588
52,0.8455999999999999,28739868462.0,453.546875,20998976.000000004,0.06154407944380684,4.930129249144682,0.0,896,0.52267832782042,0.8072227354529832,9.929734404881419e-05,5776.799755914457
53,0.8455199999999999,28183234924.0,454.48046875,20925942.4,0.06190570278857581,4.872962901586881,0.0,915,0.5126452406031764,0.8044152470129765,9.930845980443797e-05,5774.428411679635
54,0.84702,28388310438.0,455.83984375,20825664.000000004,0.06207304420026131,4.943068348656552,0.0,908,0.5162904080005536,0.800560439790241,9.934672235619501e-05,5770.417099778542
55,0.8470599999999999,28300420932.0,457.1640625,20783936.0,0.062280923493058936,4.914577024308677,0.0,911,0.5146474851643197,0.7989563715582957,9.936325732953187e-05,5767.357083190042
56,0.8472799999999999,28271124430.0,458.5625,20681612.8,0.062392649945461454,4.931011749367566,0.0,912,0.514154672293371,0.7950229600717402,9.939661881834704e-05,5764.799956297766
57,0.84792,28505496446.0,454.8125,20595878.400000002,0.06260922968638716,4.89907752354434,0.0,904,0.5183905954757064,0.7917272395142035,9.939814581432944e-05,5761.811396172556
58,0.8490399999999999,28241827928.0,456.39453125,20513488.0,0.06283194544029676,4.929832364245837,0.0,913,0.513587998221959,0.7885600658356838,9.940460489086412e-05,5758.618040570051
59,0.8484999999999999,28857054470.0,458.515625,20498912.0,0.06313718585160615,5.0046077097354615,0.0,892,0.5247661551724989,0.7879997490568104,9.944717802093722e-05,5754.526534433136
