round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
36,0.32218,34218314336.0,410.45703125,21148358.4,0.43791293782366364,1.3350299422293417,0.0,709,0.6848826161907857,0.8129651521097064,3.63125460146716e-05,31196.918952296975
37,0.32232000000000005,34687058368.0,411.58984375,20943756.8,0.4426945239467366,1.3941525421894039,0.0,693,0.6976118372195079,0.8051000512957402,3.623534522562116e-05,31341.184684390442
38,0.3232,34804244376.0,413.984375,20874336.0,0.4422945479266424,1.364100236071963,0.0,689,0.687881857693134,0.802431442689619,3.615338605785698e-05,31467.850271463183
39,0.32408,34042535324.0,415.140625,20897321.6,0.44566814233067015,1.3027829394816088,0.0,715,0.6785873684454,0.8033150333422312,3.603125825729464e-05,31606.95485918187
40,0.32311999999999996,34569872360.0,415.5703125,21073513.6,0.4465316577819106,1.3374531685415296,0.0,697,0.6938335253715066,0.8100880392357058,3.5929605533711946e-05,31712.67469144139
41,0.32286000000000004,33983942320.0,412.01171875,21009996.799999997,0.44786548721008373,1.3758705975581034,0.0,717,0.6850163490465672,0.8076463866025859,3.586366708761037e-05,31864.788879315573
42,0.3229,34540575858.0,416.2265625,20904787.200000003,0.4495532494788648,1.5311654210942005,0.0,698,0.6894578309461701,0.8036020188625631,3.586845331807173e-05,31959.511184512223
43,0.32300000000000006,33896052814.0,419.4140625,20824089.599999998,0.449287059201111,1.4047920923801627,0.0,720,0.6770145708620937,0.8004999181974406,3.580831696139151e-05,32066.911236699867
44,0.32332,34950726886.0,429.140625,20886483.2,0.4514736367725326,1.3721635436075177,0.0,684,0.6974247494816188,0.8028983938405748,3.573083749283189e-05,32165.911425006845
45,0.32402000000000003,34306203842.0,432.5234375,20786329.6,0.45402188738680255,1.4240963215333176,0.0,706,0.6860615163701385,0.7990483840611711,3.5680004393690026e-05,32268.860150763463
46,0.324,34511279356.0,436.9375,20616233.6,0.4538672274346487,1.412300957568338,0.0,699,0.6772802912000178,0.7925097148227468,3.5625380359337314e-05,32362.139882971765
47,0.3236,34862837380.0,438.42578125,20727315.200000003,0.45376492840705973,1.3737273402101735,0.0,687,0.689986770035411,0.7967798084220963,3.5555729067483916e-05,32440.063108218375
48,0.32626000000000005,34540575858.0,440.484375,20906649.6,0.45819550745503584,1.3799696004205357,0.0,698,0.6870446417834402,0.8036736114784367,3.548720586039088e-05,32530.828192367284
49,0.3255,34862837380.0,441.69140625,20795814.4,0.4608657677435518,1.4472400826996816,0.0,687,0.695584332678883,0.7994129897543832,3.545567385999149e-05,32593.578674560547
50,0.32576,35067912894.0,442.9765625,20714905.6,0.46133614261256195,1.5281076226542427,0.0,680,0.6997463763229312,0.796302770339007,3.546401057377722e-05,32648.29626261834
51,0.32676,35009319890.0,444.3203125,20587715.2,0.4616231709114844,1.4084911809578735,0.0,682,0.6932613931543604,0.7914134375157609,3.5413079803509254e-05,32717.87936096594
52,0.32666,34159721332.0,447.9921875,20497964.8,0.46250776543342437,1.5310066434708887,0.0,711,0.683702555650932,0.7879633376920361,3.54260142158406e-05,32764.75951579839
