round,accuracy,flops,memory_MB,memory_saved,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
45,0.9014200000000001,29179315992.0,479.609375,20849.11195373535,19487683.200000003,0.6341875961017769,3.294959682911222,0.0,883,0.5317136988079427,0.7491270498306749,6.707703234225451e-05,10014.465681357136
46,0.9050600000000001,29413688008.0,480.9921875,20432.592514038086,19435299.200000003,0.6333615464055334,3.2700183794075732,0.0,875,0.5330649008923384,0.7471133537450195,6.696745601561365e-05,10040.008382537597
47,0.90646,28710571960.0,481.67578125,20247.472763061523,19378147.200000003,0.6403691561838849,3.278224107263101,0.0,899,0.5196190717236859,0.7449163707218184,6.686619328048353e-05,10066.356287396364
48,0.90808,29442984510.0,482.6015625,20802.83201599121,19384841.6,0.6401641225937309,3.272757285377481,0.0,874,0.533918122161931,0.7451737105025875,6.676404512301134e-05,10091.621915666026
49,0.90794,28710571960.0,483.9296875,20224.332794189453,19250556.8,0.6440894664070138,3.2904040313394716,0.0,899,0.5181241307913382,0.7400116614776372,6.666937815595239e-05,10114.926709907033
50,0.91062,29091426486.0,485.09375,20802.83201599121,19150281.6,0.6510269607230729,3.2636319319233884,0.0,886,0.5274131045710804,0.7361569772662692,6.65654579349027e-05,10141.928196681542
51,0.91066,29091426486.0,486.68359375,20502.012420654297,19185110.400000002,0.6474619619031088,3.300284160185286,0.0,886,0.5311067776757954,0.7374958329899266,6.648188073081936e-05,10168.228505717021
52,0.9147000000000001,29355095004.0,488.10546875,20502.012420654297,19140515.200000003,0.6497434128706642,3.2611169889937393,0.0,877,0.531654743156731,0.7357815465727188,6.638452590552957e-05,10194.721590096455
53,0.9152799999999999,29208612494.0,488.765625,20293.752700805664,19018822.4,0.6548247164922607,3.3059863868177173,0.0,882,0.5292067422337632,0.731103547278804,6.63114362267753e-05,10216.01665770807
54,0.9172399999999999,28505496446.0,488.96484375,20409.452545166016,18908492.800000004,0.6599012076270265,3.2766009836473757,0.0,906,0.5192222473846831,0.7268623613508124,6.622739400221992e-05,10239.975827704908
55,0.9164,28827757968.0,490.2109375,20964.811798095703,18911049.599999998,0.6619843590886834,3.2727613062930887,0.0,895,0.5224448961364345,0.7269606474334294,6.614524625419039e-05,10264.750023188335
56,0.9129000000000002,29237908996.0,491.79296875,20710.27214050293,18937625.599999998,0.6622821236208318,3.2938130719789016,0.0,881,0.5302787033896184,0.7279822568403547,6.607137176659541e-05,10287.762972360546
57,0.91608,29032833482.0,495.734375,20386.312576293945,18813091.2,0.6639803250876601,3.2877866357538585,0.0,888,0.5265411401241146,0.7231950234521172,6.600060400724486e-05,10309.567852559236
58,0.9192800000000002,29618763522.0,497.0859375,20548.292358398438,18764729.6,0.6712365694148977,3.2841001730466353,0.0,868,0.5429893845789046,0.7213359526553849,6.59273910303556e-05,10330.948056848063
59,0.91974,29032833482.0,498.11328125,20085.49298095703,18677504.0,0.6716523555264329,3.265282902343382,0.0,888,0.5281539321049095,0.7179829088006022,6.585296565057093e-05,10352.445649167184
60,0.9239799999999999,29120722988.0,498.3046875,20548.292358398438,18583987.200000003,0.6755760119222396,3.2945741879647983,0.0,885,0.527088906480439,0.7143880245973531,6.578669846608125e-05,10373.013939789093
61,0.92404,29413688008.0,499.5078125,20478.872451782227,18520044.8,0.6772454659961127,3.2789235489188138,0.0,875,0.5350687973359685,0.7119300114523583,6.571756634155226e-05,10391.086642941413
