round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
67,0.34286000000000005,745314549.9999999,636.03125,5121366.399999999,0.06485000000000034,4.832781140449977,0.0,767,0.51179521531144,0.9994548179604071,0.0001089168722551538,3658.022023049559
68,0.34636,744200299.9999999,639.4375,5121295.999999999,0.06507500000000033,4.860384010620968,0.0,768,0.5102546483449901,0.9994410791232123,0.00010942539004669717,3639.8960826035036
69,0.35118,779539799.9999999,643.140625,5121407.999999999,0.06530000000000034,4.896888218006235,0.0,730,0.5326318803080562,0.9994629363642041,0.00010993429994604726,3622.1129124504223
70,0.34982,761597124.9999999,646.59375,5121059.199999999,0.0655250000000003,4.936293346687267,0.0,749,0.521350203715277,0.99939486667083,0.00011043998808365606,3604.572740304235
71,0.36075999999999997,764216499.9999999,650.01171875,5121065.6,0.06575000000000032,4.949523637699187,0.0,746,0.5236494961208608,0.9993961156560295,0.00011093484940229818,3587.618547969607
72,0.36006,743483899.9999999,653.5234375,5120908.799999999,0.06597500000000033,5.012813877874359,0.0,768,0.5102419209424398,0.9993655155186411,0.00011144066634712249,3570.7951031357725
73,0.3598,746106199.9999999,657.1953125,5120486.399999999,0.06620000000000036,5.026756665471472,0.0,765,0.5109233002102272,0.9992830824954724,0.00011192952370113701,3554.470118492582
74,0.36495999999999995,751527874.9999999,661.06640625,5120550.4,0.06642500000000032,5.059997460011745,0.0,759,0.514219961610143,0.9992955723474677,0.00011241096155976099,3538.4723246690655
75,0.36869999999999997,757880199.9999999,664.62890625,5120457.6,0.06665000000000032,5.088347165854424,0.0,752,0.518814825011769,0.9992774620620746,0.00011288901918462448,3522.6607693258566
76,0.36944,758630624.9999999,668.09765625,5119859.199999999,0.06687500000000035,5.120543213242633,0.0,751,0.5197533861846735,0.9991606819459189,0.00011336267825113409,3507.27958170728
77,0.3782,742588399.9999999,671.68359375,5119897.6,0.06710000000000035,5.142981908249469,0.0,768,0.5094464998727416,0.9991681758571161,0.00011383522527970346,3492.2455592238525
78,0.3793,728419174.9999999,675.125,5119686.399999999,0.06732500000000033,5.179581861708802,0.0,783,0.4989866727723922,0.9991269593455318,0.00011430521886797057,3477.320658987309
79,0.38522,767406349.9999999,678.88671875,5119455.999999999,0.06755000000000036,5.202508986028555,0.0,741,0.5268041842028547,0.9990819958783489,0.00011476181942765393,3462.831594644444
80,0.38739999999999997,772814524.9999999,682.3984375,5119116.8,0.06777500000000035,5.258085393383671,0.0,735,0.5302697952501869,0.999015799662774,0.00011522672262034962,3448.4206790077687
81,0.3951,747463999.9999999,686.03125,5118924.8,0.06800000000000037,5.2784694986512815,0.0,762,0.5134233745929386,0.9989783301067883,0.000115680034574757,3434.331748600803
82,0.39732,744488224.9999999,689.5390625,5118739.199999999,0.06822500000000031,5.2969811415372146,0.0,765,0.5119060942623199,0.998942109536002,0.00011613311140056039,3420.5191562010755
