round,accuracy,flops,memory_MB,memory_saved,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
51,0.2739,31054292120.0,429.12109375,18349.995315551758,18474396.8,0.8793472203349115,2.6990962678632426,0.0,818,0.5863412241659594,0.7101752542952494,5.856128265509531e-05,19333.873407272018
52,0.27501999999999993,31991780184.0,436.390625,18928.494537353516,18510252.8,0.8809055198831413,2.761513212325071,0.0,786,0.5966828607452488,0.7115535966678681,5.88028026934647e-05,19354.952431977046
53,0.27208,32372634710.0,439.984375,18188.015533447266,18452144.0,0.8856728181043515,2.7659083218573786,0.0,773,0.6088177532252906,0.7093198332457903,5.90223125766404e-05,19376.402275406104
54,0.27842,31376553642.0,443.125,17887.19593811035,18382227.2,0.8870386680040532,2.6765975172904013,0.0,807,0.5923541898757516,0.7066321578777095,5.919840014482784e-05,19400.754549336754
55,0.28036,31405850144.0,444.296875,18673.954879760742,18313395.2,0.8898093075067024,2.7547471429252495,0.0,806,0.593213747866618,0.7039861833632046,5.9421318256729536e-05,19418.388108646282
56,0.28559999999999997,31962483682.0,442.140625,18650.814910888672,18380028.800000004,0.8915041499002673,2.8482885722014784,0.0,787,0.595728870748894,0.7065476490682504,5.968106321498294e-05,19424.408006831385
57,0.28368,31933187180.0,449.5390625,18211.155502319336,18285132.8,0.891949325807702,2.811624546886997,0.0,788,0.6002349285926922,0.7028997469656171,5.9914644291722603e-05,19432.615038220534
58,0.28803999999999996,31435146646.0,444.0234375,18234.295471191406,18242025.599999998,0.8947173010419422,2.846875353266009,0.0,805,0.5915186496523821,0.7012426608342877,6.01497187985943e-05,19436.23188640448
59,0.29594,32167559196.0,445.25390625,18627.6749420166,18240793.6,0.896565269691673,2.9871652640333037,0.0,780,0.6042315834945992,0.7011953014578077,6.0445321010437804e-05,19438.79877789404
60,0.29501999999999995,31874594176.0,432.0078125,18049.175720214844,18198953.6,0.8994328524743194,2.970698824760748,0.0,790,0.5946550032660285,0.6995869278280006,6.073176990816619e-05,19448.98577855177
