round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
88,0.51594,62094306436.0,677.38671875,5110182.4,0.06957500000000036,5.411914533767983,0.0,742,0.525915959154168,0.9972722163242366,0.00011859996612081296,3357.740307164682
89,0.51654,60962575456.0,684.31640625,5108800.0,0.06980000000000035,5.431689178888308,0.0,757,0.5163476153078299,0.9970024355211391,0.00011903882945799316,3344.9835764183345
90,0.51772,61490716580.0,687.89453125,5106710.399999999,0.07002500000000034,5.442517580244818,0.0,750,0.520799821910819,0.996594641853494,0.00011946944987319091,3332.539593594765
91,0.5192599999999999,61264370384.0,691.51953125,5104595.2,0.07025000000000037,5.447658722483775,0.0,753,0.5188809702020264,0.9961818522450508,0.00011988567137278768,3320.435591837897
92,0.51728,61717062776.0,695.0703125,5101996.800000001,0.07047500000000036,5.460541748869831,0.0,747,0.5227106490634343,0.9956747642540436,0.00012029326901788563,3308.5921323148505
93,0.5194599999999999,62546998828.0,698.87109375,5098716.8,0.07070000000000036,5.461894641222311,0.0,736,0.5296667135001261,0.9950346593392868,0.00012069941300791188,3296.913491225976
94,0.51942,61113472920.0,702.640625,5094079.999999999,0.07092500000000038,5.455348681130159,0.0,755,0.5175275354050667,0.9941297695622306,0.00012109139918437968,3285.5720739470585
95,0.5207200000000001,61867960240.0,706.15625,5089942.399999999,0.07115000000000037,5.470856710986865,0.0,745,0.5239747230123132,0.9933223006307376,0.0001214785949243932,3274.410453364314
96,0.52044,60208088136.0,709.7421875,5083779.2,0.07137500000000038,5.467193174549865,0.0,767,0.5098802719080103,0.9921195278835946,0.00012185355919381449,3263.50175790039
97,0.52286,61188921652.0,713.04296875,5077926.399999999,0.07160000000000033,5.486077748427478,0.0,754,0.5182382220659728,0.9909773309186286,0.0001222328255915218,3252.77279301537
98,0.5216200000000001,59453600816.0,711.8984375,5070992.0,0.07182500000000039,5.483278418426218,0.0,777,0.5035389859858491,0.9896240554549428,0.00012259734283835675,3242.3261463555614
99,0.5210600000000001,61943408972.0,696.60546875,5067190.4,0.07205000000000038,5.491474164002839,0.0,744,0.5245502099848475,0.9888821582464248,0.0001229571277247163,3232.0634003005343
100,0.52268,60660780528.0,716.51953125,5061939.200000001,0.07227500000000035,5.507557101115181,0.0,761,0.5137813988862259,0.9878573658902142,0.0001233162998290301,3221.924953530085
